t=5,t=10,t=20
4.917e-12,9.318e-06,0.0086967
-5.37595e-11,-2.88916e-05,0.0328403
2.75542e-10,9.13501e-05,-0.0166687
-2.51038e-09,-0.000231805,0.0271333
1.20247e-08,0.000684573,-0.0163821
-9.02393e-08,-0.00134791,-0.0278764
3.99967e-07,0.00371594,0.0225223
-2.42855e-06,-0.00509297,-0.029685
9.83462e-06,0.0133133,0.00651695
-4.69747e-05,-0.0090704,0.0466365
0.000170912,0.0254752,-0.0312683
-0.000612431,0.00877438,-0.0110224
0.00195621,0.00663904,0.0308872
-0.00479168,0.0559537,-0.0337208
0.0129912,-0.0380379,-0.0125211
-0.0167993,0.0113669,0.0592022
0.0367581,0.0194811,-0.0096864
0.00794552,-0.0732043,-0.0645689
-0.00857598,0.0177772,0.027628
0.101969,0.0849568,0.0605883
-0.0502987,-0.0474933,-0.0396829
-0.107637,-0.0804582,-0.0574472
0.0955976,0.0658556,0.0466312
0.135508,0.091422,0.0614013
-0.107952,-0.0693775,-0.0479381
-0.256482,-0.130692,-0.0747705
-0.0682019,0.0328517,0.0393853
0.247144,0.172593,0.0943046
0.565098,0.0871342,-0.0129324
0.800682,-0.0991245,-0.106163
0.909604,-0.229894,-0.0372726
0.970952,-0.217267,0.0821418
0.988806,0.0036152,0.0970839
0.997343,0.275947,0.00550826
0.99909,0.533782,-0.11052
0.999835,0.74037,-0.128398
0.999948,0.85935,0.0057717
0.999993,0.93754,0.143859
0.999998,0.970293,0.160641
1,0.989175,0.0748163
1,0.995352,-0.0964293
1,0.998581,-0.235654
1,0.999439,-0.245784
1,0.999854,-0.162602
1,0.999946,0.0338567
1,0.999988,0.25588
1,0.999996,0.469868
1,0.999999,0.654528
1,1,0.781973
1,1,0.877176
1,1,0.929736
1,1,0.965223
1,1,0.981668
1,1,0.99193
1,1,0.996032
1,1,0.998431
1,1,0.999274
1,1,0.99974
1,1,0.999886
1,1,0.999963
1,1,0.999984
1,1,0.999995
1,1,0.999998
1,1,0.999999
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
