t=5,t=10,t=20
-0.000765904,-0.0269068,462.019
-0.000470106,-0.00701916,541.829
0.00138296,0.0463998,-542.676
0.00289764,0.0393172,-900.512
0.000472105,-0.0591307,527.509
-0.00598641,-0.106003,1397.58
-0.00918952,0.0308901,-309.124
-0.000124103,0.198518,-1995.71
0.0186077,0.0921644,-249.665
0.0273804,-0.249111,2564.17
0.00537724,-0.337406,1272.94
-0.0421003,0.112088,-2842.43
-0.074753,0.600116,-2782.61
-0.0459216,0.347489,2447.2
0.049799,-0.559939,4571.17
0.154751,-0.99785,-973.372
0.180332,-0.152733,-6088.13
0.073676,1.20794,-1775.62
-0.133728,1.38509,6447.81
-0.335535,-0.185602,5462.89
-0.412189,-1.95915,-4689.79
-0.30038,-1.822,-8961.06
-0.0249644,0.45234,347.817
0.320896,2.68652,10448.8
0.627001,2.46304,5841.28
0.814811,-0.306476,-8124.93
0.860009,-3.14817,-11565.3
0.786092,-3.37165,1486.44
0.641428,-0.612224,13524.7
0.475433,2.85927,7480.21
0.323726,4.18862,-9244.04
0.20409,2.33586,-14336.7
0.119821,-1.23866,-616.723
0.0658027,-3.92126,14319.1
0.0339223,-3.96402,11255.8
0.0164627,-1.56155,-5938.79
0.00753908,1.58927,-15811.9
0.00326439,3.61366,-6515.49
0.00133871,3.59637,10277.2
0.000520721,1.8764,14634.8
0.000192353,-0.438146,2200.39
6.75528e-05,-2.22615,-12042.1
2.25763e-05,-2.88514,-12296
7.18607e-06,-2.44054,586.965
2.1801e-06,-1.33002,11824.8
6.30798e-07,-0.0869994,9964.98
1.74171e-07,0.89427,-1683.99
4.59145e-08,1.44449,-10427.4
1.15611e-08,1.58479,-8161.9
2.78155e-09,1.43916,1461.68
6.39663e-10,1.15173,8450.11
1.40641e-10,0.836368,6876.01
2.95714e-11,0.560338,-467.506
5.94713e-12,0.350031,-6230.88
1.14416e-12,0.205375,-5826.92
2.10598e-13,0.113789,-757.189
3.70892e-14,0.0597786,3969.58
6.25006e-15,0.0298734,4707.71
1.00779e-15,0.0142382,1747.68
1.55487e-16,0.00648631,-1872.43
2.29531e-17,0.00282943,-3362.05
3.2417e-18,0.00118367,-2173.92
4.37974e-19,0.000475525,207.881
5.6599e-20,0.000183666,1876.04
6.995e-21,6.82712e-05,1927
8.26618e-22,2.44449e-05,767.305
9.33836e-23,8.43773e-06,-547.874
1.00829e-23,2.80968e-06,-1184.14
1.04024e-24,9.03145e-07,-970.782
1.02518e-25,2.80396e-07,-285.458
9.64828e-27,8.41246e-08,349.807
8.66841e-28,2.44011e-08,613.582
7.43221e-29,6.84558e-09,491.105
6.07887e-30,1.85818e-09,171.822
4.74113e-31,4.88188e-10,-123.832
3.52464e-32,1.24177e-10,-266.815
2.49649e-33,3.0589e-11,-247.288
1.68393e-34,7.29908e-12,-132.588
1.08117e-35,1.68749e-12,-5.62738
6.6041e-37,3.78069e-13,78.1547
3.83584e-38,8.20977e-14,103.131
2.11737e-39,1.72816e-14,83.1196
1.11014e-40,3.52687e-15,43.1685
5.52523e-42,6.97901e-16,4.93659
2.60889e-43,1.33917e-16,-19.8825
1.16796e-44,2.49202e-17,-29.2482
4.95439e-46,4.49745e-18,-27.0192
1.99004e-47,7.87222e-19,-18.8841
7.56408e-49,1.33647e-19,-9.64533
2.71883e-50,2.20067e-20,-2.1526
9.23507e-52,3.5147e-21,2.5887
2.96231e-53,5.44441e-22,4.7824
8.96699e-55,8.17962e-23,5.16782
2.55965e-56,1.19184e-23,4.54369
6.88531e-58,1.68414e-24,3.53004
1.74406e-59,2.30775e-25,2.509
4.157e-61,3.06631e-26,1.66184
9.31685e-63,3.9502e-27,1.03738
1.96207e-64,4.93349e-28,0.614909
3.87978e-66,5.97271e-29,0.347972
7.19843e-68,7.00833e-30,0.188747
1.25228e-69,7.96937e-31,0.0984401
2.04125e-71,8.78078e-32,0.0494884
3.11548e-73,9.37285e-33,0.0240302
4.44935e-75,9.69085e-34,0.0112895
5.94191e-77,9.70338e-35,0.00513899
7.41538e-79,9.40735e-36,0.00226936
8.64265e-81,8.82881e-37,0.000973239
9.40159e-83,8.01917e-38,0.000405725
9.53983e-85,7.04766e-39,0.000164551
9.02435e-87,5.99156e-40,6.49756e-05
7.95404e-89,4.92605e-41,2.49957e-05
6.52867e-91,3.91562e-42,9.37357e-06
4.98776e-93,3.00829e-43,3.42851e-06
3.54501e-95,2.23317e-44,1.22371e-06
2.34291e-97,1.60128e-45,4.264e-07
1.43922e-99,1.1087e-46,1.45112e-07
8.21382e-102,7.4099e-48,4.82498e-08
4.35347e-104,4.7786e-49,1.568e-08
2.14205e-106,2.97246e-50,4.98191e-09
9.78065e-109,1.78274e-51,1.548e-09
4.14287e-111,1.03048e-52,4.70533e-10
1.62738e-113,5.73839e-54,1.39947e-10
5.92646e-116,3.07711e-55,4.07373e-11
2.0003e-118,1.5882e-56,1.16084e-11
6.25562e-121,7.88622e-58,3.23888e-12
1.81221e-123,3.76551e-59,8.84988e-13
4.86189e-126,1.72802e-60,2.36853e-13
1.20771e-128,7.61764e-62,6.20996e-14
2.77708e-131,3.22405e-63,1.59528e-14
5.91014e-134,1.30934e-64,4.01588e-15
1.16388e-136,5.09947e-66,9.90788e-16
2.12055e-139,1.90354e-67,2.39601e-16
3.57392e-142,6.80611e-69,5.68011e-17
5.57102e-145,2.32952e-70,1.32016e-17
8.03074e-148,7.62752e-72,3.00848e-18
1.07041e-150,2.38763e-73,6.72283e-19
1.31907e-153,7.14037e-75,1.47326e-19
1.50266e-156,2.03867e-76,3.16639e-20
1.58227e-159,5.55313e-78,6.67478e-21
1.53987e-162,1.44205e-79,1.38014e-21
1.38495e-165,3.56741e-81,2.79931e-22
1.15105e-168,8.40097e-83,5.56983e-23
8.8396e-172,1.88182e-84,1.08722e-23
6.27211e-175,4.00648e-86,2.08207e-24
4.11159e-178,8.10101e-88,3.91193e-25
2.48998e-181,1.55439e-89,7.21141e-26
1.39298e-184,2.82799e-91,1.30435e-26
7.19834e-188,4.87455e-93,2.31484e-27
3.4359e-191,7.95381e-95,4.03099e-28
1.51477e-194,1.22755e-96,6.88764e-29
6.16786e-198,1.79047e-98,1.15478e-29
2.31946e-201,2.46604e-100,1.89979e-30
8.05537e-205,3.20459e-102,3.06681e-31
2.58356e-208,3.92578e-104,4.85782e-32
7.65194e-212,4.53006e-106,7.55035e-33
2.09282e-215,4.91981e-108,1.15148e-33
5.28553e-219,5.02466e-110,1.72309e-34
1.23262e-222,4.82203e-112,2.52994e-35
2.65429e-226,4.34486e-114,3.64464e-36
5.27755e-230,3.67286e-116,5.15143e-37
9.6889e-234,2.91061e-118,7.14362e-38
1.64235e-237,2.16068e-120,9.71877e-39
2.57041e-241,1.50143e-122,1.29715e-39
3.71428e-245,9.7593e-125,1.69838e-40
4.95539e-249,5.92968e-127,2.18138e-41
6.10387e-253,3.36551e-129,2.74822e-42
6.94148e-257,1.78318e-131,3.39608e-43
7.28809e-261,8.8144e-134,4.11607e-44
7.06457e-265,4.06238e-136,4.89263e-45
6.32213e-269,1.74464e-138,5.70331e-46
5.22329e-273,6.97799e-141,6.51941e-47
3.98403e-277,2.59788e-143,7.30727e-48
2.80542e-281,8.99816e-146,8.03035e-49
1.82375e-285,2.89816e-148,8.65192e-50
1.09451e-289,8.67611e-151,9.13804e-51
6.06409e-294,2.41308e-153,9.46058e-52
3.10166e-298,6.23279e-156,9.59992e-53
1.46456e-302,1.49447e-158,9.54687e-54
6.38409e-307,3.32523e-161,9.30369e-55
2.56903e-311,6.86337e-164,8.88393e-56
9.54373e-316,1.31368e-166,8.3112e-57
3.27417e-320,2.331e-169,7.61698e-58
0,3.83327e-172,6.83772e-59
0,5.84053e-175,6.01171e-60
0,8.24288e-178,5.17591e-61
0,1.07732e-180,4.36338e-62
0,1.30362e-183,3.60119e-63
0,1.46019e-186,2.90936e-64
0,1.51367e-189,2.30046e-65
0,1.4519e-192,1.78004e-66
0,1.28841e-195,1.34766e-67
0,1.05757e-198,9.98141e-69
0,8.0287e-202,7.23097e-70
0,5.63632e-205,5.12293e-71
0,3.65853e-208,3.5488e-72
0,2.19546e-211,2.4033e-73
0,1.21788e-214,1.59079e-74
0,6.24456e-218,1.029e-75
0,2.95918e-221,6.50322e-77
0,1.29591e-224,4.01477e-78
0,5.24421e-228,2.42056e-79
0,1.96088e-231,1.42958e-80
0,0,0
