t=5,t=10,t=20
0.250569,0.03559,-0.0472869
0.508489,-0.0829202,-0.0360242
0.731409,-0.140633,0.0194028
0.848079,-0.0141928,0.0482721
0.936868,0.123522,0.0215872
0.96782,0.147324,-0.0470427
0.989561,0.0998567,-0.0646865
0.995073,-0.0695952,0.0237227
0.998728,-0.221692,0.0869079
0.999434,-0.233516,0.0200654
0.999882,-0.181027,-0.0623916
0.99995,0.0169865,-0.0621966
0.999991,0.233787,-0.0125513
0.999997,0.449064,0.0636473
1,0.64438,0.0921039
1,0.770852,-0.00212561
1,0.875188,-0.0931193
1,0.926127,-0.0783712
1,0.965529,-0.0178295
1,0.980938,0.0745715
1,0.992289,0.12695
1,0.995968,0.0460922
1,0.998573,-0.055866
1,0.999288,-0.118494
1,0.999778,-0.133047
1,0.999893,-0.0265902
1,0.999971,0.090424
1,0.999986,0.154913
1,0.999997,0.174162
1,0.999998,0.0706299
1,1,-0.0538584
1,1,-0.172753
1,1,-0.261724
1,1,-0.237232
1,1,-0.173332
1,1,-0.0185225
1,1,0.151074
1,1,0.33275
1,1,0.506056
1,1,0.641731
1,1,0.761886
1,1,0.838361
1,1,0.902675
1,1,0.937518
1,1,0.965669
1,1,0.97899
1,1,0.989403
1,1,0.99378
1,1,0.997106
1,1,0.998363
1,1,0.999295
1,1,0.999614
1,1,0.999845
1,1,0.999918
1,1,0.999969
1,1,0.999984
1,1,0.999994
1,1,0.999997
1,1,0.999999
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
