t=5,t=10,t=20
0,4.02229e-46,1.48872e-42
0,7.8212e-46,2.62401e-42
0,1.24321e-44,1.08211e-41
0,2.40821e-44,1.90183e-41
0,3.42127e-43,7.6808e-41
0,6.60172e-43,1.34598e-40
0,8.46672e-42,5.32494e-40
0,1.62733e-41,9.30391e-40
0,1.89969e-40,3.60657e-39
0,3.63665e-40,6.28274e-39
0,3.89103e-39,2.3869e-38
0,7.41839e-39,4.14553e-38
0,7.31785e-38,1.54392e-37
0,1.38939e-37,2.67329e-37
0,1.27001e-36,9.76226e-37
0,2.40109e-36,1.68512e-36
0,2.04276e-35,6.03517e-36
0,3.84541e-35,1.03852e-35
0,3.0567e-34,3.64855e-35
0,5.72886e-34,6.25858e-35
0,4.26938e-33,2.15733e-34
0,7.96587e-33,3.6888e-34
0,5.58257e-32,1.24781e-33
0,1.03685e-31,2.12675e-33
0,6.85182e-31,7.06132e-33
0,1.26668e-30,1.19959e-32
0,7.91236e-30,3.91013e-32
0,1.4558e-29,6.62068e-32
0,8.61501e-29,2.11898e-31
0,1.57742e-28,3.5759e-31
0,8.86114e-28,1.12397e-30
0,1.61449e-27,1.89035e-30
0,8.62506e-27,5.83616e-30
0,1.56356e-26,9.78197e-30
3.9443e-31,7.95721e-26,2.96689e-29
7.88861e-31,1.43509e-25,4.95558e-29
5.99534e-29,6.96805e-25,1.47682e-28
1.19118e-28,1.2501e-24,2.45808e-28
4.46771e-27,5.79942e-24,7.19872e-28
8.81631e-27,1.03487e-23,1.19394e-27
2.17549e-25,4.5931e-23,3.43662e-27
4.26282e-25,8.15132e-23,5.67931e-27
7.78411e-24,3.46539e-22,1.60695e-26
1.51419e-23,6.11565e-22,2.64596e-26
2.18218e-22,2.49325e-21,7.3605e-26
4.21294e-22,4.37494e-21,1.2075e-25
4.9905e-21,1.71218e-20,3.30285e-25
9.55971e-21,2.98687e-20,5.39821e-25
9.57219e-20,1.12325e-19,1.45206e-24
1.81884e-19,1.94782e-19,2.36431e-24
1.57125e-18,7.04513e-19,6.25508e-24
2.96062e-18,1.21424e-18,1.01459e-23
2.24117e-17,4.22766e-18,2.64037e-23
4.18629e-17,7.24107e-18,4.26616e-23
2.81112e-16,2.42884e-17,1.09223e-22
5.2036e-16,4.13357e-17,1.75785e-22
3.13035e-15,1.33675e-16,4.42806e-22
5.74033e-15,2.26015e-16,7.09826e-22
3.11877e-14,7.05182e-16,1.75949e-21
5.66351e-14,1.18435e-15,2.80916e-21
2.79789e-13,3.56758e-15,6.85277e-21
5.02943e-13,5.9508e-15,1.08964e-20
2.27223e-12,1.7317e-14,2.61621e-20
4.04153e-12,2.86831e-14,4.14279e-20
1.67804e-11,8.06833e-14,9.79111e-20
2.95193e-11,1.32683e-13,1.54394e-19
1.13118e-10,3.60977e-13,3.59224e-19
1.96717e-10,5.8927e-13,5.64053e-19
6.98311e-10,1.55136e-12,1.29209e-18
1.19991e-09,2.51346e-12,2.02012e-18
3.95867e-09,6.40658e-12,4.5565e-18
6.71744e-09,1.02997e-11,7.09288e-18
2.06565e-08,2.54298e-11,1.57544e-17
3.45955e-08,4.05599e-11,2.44158e-17
9.9412e-08,9.70456e-11,5.3409e-17
1.64229e-07,1.53531e-10,8.24021e-17
4.42014e-07,3.56143e-10,1.77536e-16
7.19799e-07,5.58755e-10,2.72669e-16
1.81831e-06,1.25712e-09,5.78667e-16
2.91683e-06,1.95548e-09,8.84664e-16
6.92879e-06,4.26881e-09,1.84949e-15
1.09408e-05,6.58214e-09,2.81432e-15
2.44811e-05,1.3947e-08,5.79651e-15
3.80215e-05,2.13119e-08,8.77871e-15
8.02675e-05,4.38485e-08,1.78148e-14
0.000122513,6.6385e-08,2.68508e-14
0.000244377,1.32669e-07,5.36906e-14
0.00036624,1.98953e-07,8.05303e-14
0.000691209,3.86333e-07,1.58681e-13
0.00101618,5.73712e-07,2.36832e-13
0.00181699,1.08282e-06,4.59904e-13
0.00261781,1.59193e-06,6.82976e-13
0.00444036,2.92126e-06,1.30715e-12
0.00626291,4.2506e-06,1.93132e-12
0.0100903,7.58602e-06,3.64334e-12
0.0139176,1.09214e-05,5.35535e-12
0.0213254,1.89622e-05,9.95841e-12
0.0287332,2.70029e-05,1.45615e-11
0.0419283,4.56236e-05,2.66929e-11
0.0551234,6.42443e-05,3.88243e-11
0.0767153,0.000105659,7.01639e-11
0.0983073,0.000147074,1.01503e-10
0.130695,0.00023552,1.80859e-10
0.163083,0.000323965,2.60214e-10
0.207501,0.000505279,4.57159e-10
0.251919,0.000686592,6.54104e-10
0.307441,0.00104327,1.13316e-09
0.362963,0.00139996,1.61221e-09
0.425989,0.00207305,2.75425e-09
0.489014,0.00274614,3.89628e-09
0.553698,0.00396412,6.5644e-09
0.618381,0.0051821,9.23251e-09
0.67809,0.00729453,1.53411e-08
0.737798,0.00940697,2.14497e-08
0.787057,0.0129169,3.51541e-08
0.836316,0.0164267,4.88586e-08
0.872359,0.0220107,7.89848e-08
0.908403,0.0275946,1.09111e-07
0.931573,0.0360954,1.73998e-07
0.954744,0.0445963,2.38885e-07
0.967677,0.0569726,3.75808e-07
0.980609,0.0693489,5.12731e-07
0.986781,0.0865681,7.95782e-07
0.992954,0.103787,1.07883e-06
0.995423,0.126664,1.65201e-06
0.997892,0.149541,2.22519e-06
0.998697,0.17854,3.36207e-06
0.999502,0.207539,4.49895e-06
0.999707,0.242579,6.70748e-06
0.999913,0.277619,8.91602e-06
0.999951,0.31794,1.31176e-05
0.99999,0.35826,1.73192e-05
0.999995,0.402395,2.51464e-05
0.999999,0.446529,3.29736e-05
1,0.492429,4.72503e-05
1,0.538329,6.15271e-05
1,0.583625,8.70213e-05
1,0.628921,0.000112515
1,0.671275,0.00015708
1,0.71363,0.000201645
1,0.751097,0.000277892
1,0.788565,0.00035414
1,0.819867,0.00048181
1,0.851169,0.00060948
1,0.875819,0.000818662
1,0.90047,0.00102784
1,0.918729,0.00136318
1,0.936989,0.00169851
1,0.949681,0.00222437
1,0.962374,0.00275023
1,0.970632,0.00355681
1,0.978889,0.00436339
1,0.983903,0.00557326
1,0.988917,0.00678313
1,0.991748,0.00855761
1,0.994579,0.0103321
1,0.996061,0.0128764
1,0.997542,0.0154207
1,0.998257,0.0189864
1,0.998973,0.0225521
1,0.99929,0.0274356
1,0.999606,0.0323191
1,0.999735,0.0388538
1,0.999863,0.0453886
1,0.99991,0.0539304
1,0.999957,0.0624722
1,0.999972,0.0733767
1,0.999988,0.0842812
1,0.999992,0.0978734
1,0.999997,0.111466
1,0.999998,0.128004
1,0.999999,0.144543
1,1,0.164183
1,1,0.183823
1,1,0.206578
1,1,0.229333
1,1,0.255049
1,1,0.280765
1,1,0.309106
1,1,0.337446
1,1,0.367893
1,1,0.39834
1,1,0.430217
1,1,0.462094
1,1,0.494609
1,1,0.527124
1,1,0.559423
1,1,0.591722
1,1,0.622959
1,1,0.654196
1,1,0.683596
1,1,0.712995
1,1,0.739913
1,1,0.766831
1,1,0.790796
1,1,0.814762
1,1,0.835501
1,1,0.85624
1,1,0.873677
1,1,0.891114
1,1,0.90535
1,1,0.919587
1,1,0.930868
1,1,0.94215
1,1,0.950823
1,1,0.959496
1,1,0.96596
1,1,0.972424
1,1,0.977093
1,1,0.981761
1,1,0.985027
1,1,0.988292
1,1,0.990502
1,1,0.992712
1,1,0.994158
1,1,0.995605
1,1,0.99652
1,1,0.997435
1,1,0.997993
1,1,0.998552
1,1,0.998882
1,1,0.999211
1,1,0.999398
1,1,0.999585
1,1,0.999687
1,1,0.99979
1,1,0.999844
1,1,0.999897
1,1,0.999925
1,1,0.999952
1,1,0.999965
1,1,0.999978
1,1,0.999984
1,1,0.999991
1,1,0.999993
1,1,0.999996
1,1,0.999997
1,1,0.999998
1,1,0.999999
1,1,0.999999
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
